,11.142778,-61.947175,5.11,54461
,13.435483,-39.755107,5.11,65535
,15.924891,-68.603001,5.11,77982
,18.40383,39.507239,5.11,90191
,18.729706,-38.323441,5.11,91875
,19.152716,76.560502,5.11,94083
,20.667347,-60.548892,5.11,101983
,20.808084,-43.988544,5.11,102693
,21.944207,63.625557,5.11,108317
,22.274045,-41.627225,5.11,109973
,22.64386,56.795632,5.11,111795
,22.734856,41.819235,5.11,112242
,1.906122,-42.49695,5.12,8882
,3.060239,-59.737775,5.12,14240
,5.112681,-4.655163,5.12,23794
,7.179858,-48.932098,5.12,34670
,7.367397,36.760584,5.12,35710
,7.728307,-40.933746,5.12,37664
,7.861663,1.766868,5.12,38373
,9.273066,-44.265735,5.12,45505
,9.562374,-49.005072,5.12,46914
,10.69908,65.71628,5.12,52353
,10.892911,54.585128,5.12,53261
,11.530223,-59.515648,5.12,56250
,12.595987,-41.021945,5.12,61468
,12.777433,16.577691,5.12,62356
,17.735752,-51.834053,5.12,86796
,18.350283,28.869954,5.12,89935
,18.523971,-18.402697,5.12,90806
,18.583998,-10.977206,5.12,91105
,19.51261,27.965276,5.12,95951
,19.585349,-10.560444,5.12,96327
,19.850456,10.415727,5.12,97675
,20.565297,-44.516048,5.12,101477
,22.35988,-21.59823,5.12,110391
,23.05828,-34.749412,5.12,113860
,0.030402,-3.027504,5.13,145
,0.241008,-7.780532,5.13,1158
,1.296654,3.614466,5.13,6061
,2.467139,-33.811039,5.13,11477
,3.411267,64.585996,5.13,15890
,5.587907,-5.389696,5.13,26221
,8.334406,27.217707,5.13,40843
,8.43188,7.564506,5.13,41325
,11.54837,-31.087226,5.13,56332
,14.132154,43.854452,5.13,69038
,15.088656,-41.067236,5.13,73826
,15.577033,-28.046983,5.13,76259
,16.254257,-47.372021,5.13,79653
,17.348391,24.499435,5.13,84887
,19.194597,56.859213,5.13,94302
,21.078621,-77.023767,5.13,104043
,23.982155,-52.745807,5.13,118234
,0.612903,44.488587,5.14,2900
,1.240011,-7.922826,5.14,5799
,3.506797,11.336442,5.14,16322
,3.825748,33.091382,5.14,17886
,5.438687,-58.91252,5.14,25429
,6.057602,19.690561,5.14,28691
,6.831838,-46.61456,5.14,32765
,6.849191,67.571934,5.14,32864
,7.014303,-51.402585,5.14,33779
,7.060576,10.951817,5.14,34033
,7.071757,-56.749724,5.14,34105
,7.621303,-4.110979,5.14,37088
,7.791757,33.415697,5.14,38016
,7.964368,-45.577669,5.14,38917
,8.08458,13.118215,5.14,39567
,8.22671,-46.991628,5.14,40285
,10.782634,-56.757192,5.14,52742
,11.476413,-42.674203,5.14,56000
,11.616852,-61.283442,5.14,56656
,12.203311,77.616241,5.14,59504
,12.348809,-13.565724,5.14,60221
,13.304034,49.682062,5.14,64906
,14.325689,-2.265518,5.14,70012
,15.587476,39.010067,5.14,76307
,15.948193,-33.966134,5.14,78105
,17.300189,-24.286901,5.14,84626
,18.976812,-60.20055,5.14,93163
,19.228529,2.293707,5.14,94477
,19.424611,19.798365,5.14,95498
,19.88816,57.523482,5.14,97870
,20.310853,34.982775,5.14,100122
,20.699186,-66.760682,5.14,102157
,1.185213,31.424736,5.15,5544
,2.02844,-44.713509,5.15,9459
,2.535045,36.147271,5.15,11784
,6.294923,-16.815908,5.15,29895
,7.777577,37.517394,5.15,37946
,8.727854,-49.822802,5.15,42834
,8.865787,43.726603,5.15,43531
,9.139867,66.873235,5.15,44857
,9.715895,72.252618,5.15,47654
,10.225184,-66.372811,5.15,50083
,11.121308,-42.638681,5.15,54360
,11.635371,-61.826563,5.15,56754
,12.060973,-42.434056,5.15,58803
,12.368713,-67.522105,5.15,60320
,13.131614,-10.740408,5.15,64078
,13.78232,-36.251933,5.15,67244
,14.766691,-25.443181,5.15,72197
,14.844773,-15.997237,5.15,72603
,15.243926,67.346722,5.15,74605
,15.267785,-41.491155,5.15,74707
,15.477288,1.842081,5.15,75761
,16.763859,8.582616,5.15,82073
,19.998665,37.042885,5.15,98425
,20.656914,0.486445,5.15,101936
,20.667485,-18.138659,5.15,101984
,20.777462,16.124134,5.15,102531
,23.195608,8.720116,5.15,114520
,0.352017,37.968603,5.16,1686
,2.372621,55.845653,5.16,11060
,2.943729,-3.71232,5.16,13717
,3.310482,50.222174,5.16,15404
,5.848117,-52.108873,5.16,27621
,6.523068,-12.391953,5.16,31084
,7.862862,-13.898029,5.16,38382
,8.254427,-62.915643,5.16,40429
,9.155982,22.045446,5.16,44946
,10.586017,57.082637,5.16,51814
,13.911707,-1.503125,5.16,67929
,15.08003,-64.03135,5.16,73776
,15.429832,15.428036,5.16,75530
,15.574032,-9.183416,5.16,76243
,18.539257,-39.704001,5.16,90887
,21.381559,6.81114,5.16,105570
,21.692462,-14.047611,5.16,107095
,22.873353,9.835664,5.16,112935
,0.506293,-23.78768,5.17,2381
,0.835443,-10.644326,5.17,3909
,1.137477,54.92034,5.17,5336
,2.633909,72.818252,5.17,12273
,2.749328,12.445761,5.17,12832
,4.394681,-3.74547,5.17,20507
,7.828111,-17.228408,5.17,38211
,8.981216,-47.234688,5.17,44093
,8.990078,-59.083712,5.17,44143
,11.933599,-17.150829,5.17,58188
,12.130565,-75.367019,5.17,59151
,12.405146,26.098606,5.17,60514
,12.687765,-13.013901,5.17,61910
,12.951212,-51.198752,5.17,63210
,17.888341,40.007959,5.17,87563
,19.10554,-52.34091,5.17,93815
,19.416164,11.944415,5.17,95447
,19.435868,36.317896,5.17,95556
,19.610555,44.694936,5.17,96459
,21.08729,-54.727042,5.17,104085
,21.260528,-20.651696,5.17,104963
,23.855927,-18.909163,5.17,117629
,13.166389,17.528977,5.17,
,0.358665,-28.981469,5.18,1708
,0.470454,44.394452,5.18,2225
,1.715493,70.622526,5.18,8016
,4.110114,27.599903,5.18,19171
,4.913027,11.426006,5.18,22833
,5.194879,16.045673,5.18,24197
,5.531318,-76.340964,5.18,25918
,5.662277,25.897091,5.18,26640
,5.766637,-32.306435,5.18,27204
,6.997378,-67.916443,5.18,33682
,7.411163,-16.201473,5.18,35951
,8.355846,-36.484177,5.18,40943
,8.42537,-51.727415,5.18,41296
,8.666002,-53.054729,5.18,42504
,9.239041,61.423318,5.18,45333
,10.725822,46.203877,5.18,52469
,11.288167,2.010556,5.18,55137
,11.428717,-63.972475,5.18,55779
,14.201122,69.432548,5.18,69373
,14.926287,-60.114164,5.18,73036
,18.877675,-52.10737,5.18,92646
,19.653234,5.397773,5.18,96665
,19.842776,38.722419,5.18,97630
,20.2584,23.508906,5.18,99853
,20.525112,74.954619,5.18,101260
,21.717806,72.320084,5.18,107230
,23.787776,-50.226461,5.18,117315
,2.375704,-23.816326,5.19,11072
,2.406919,50.006546,5.19,11220
,5.126116,-63.399679,5.19,23840
,6.070417,-6.708941,5.19,28744
,6.453823,0.299246,5.19,30717
,7.993762,-60.587061,5.19,39070
,8.651428,-70.386745,5.19,42425
,8.830972,-32.780525,5.19,43352
,10.491306,-2.739078,5.19,51362
,11.600744,69.322952,5.19,56583
,13.279588,9.424156,5.19,64792
,15.110444,-16.256818,5.19,73945
,15.777772,62.599557,5.19,77277
,16.513713,-61.633503,5.19,80874
,17.433344,-50.63351,5.19,85312
,20.237369,28.694817,5.19,99738
,20.926858,13.721536,5.19,103294
,21.322838,64.871855,5.19,105268
,22.644182,63.584472,5.19,111797
,23.377547,-15.039338,5.19,115404
,0.502045,29.751557,5.2,2355
,0.587466,-3.592846,5.2,2762
,4.278638,53.611799,5.2,19949
,4.569897,-8.231352,5.2,21296
,5.916063,59.888367,5.2,27971
,6.247467,19.156448,5.2,29650
,6.491255,-56.852766,5.2,30932
,6.706757,17.645303,5.2,32104
,7.040217,24.215446,5.2,33927
,7.067444,-42.33728,5.2,34081
,7.265267,59.637467,5.2,35146
,7.462324,21.445247,5.2,36238
,8.159977,-44.122773,5.2,39961
,8.671996,-40.263875,5.2,42540
,8.699142,-45.410714,5.2,42679
,11.695541,-32.499404,5.2,57047
,12.34268,-22.215901,5.2,60189
,13.095678,35.798899,5.2,63901
,13.975319,-24.972249,5.2,68269
,16.372618,33.799052,5.2,80197
,18.453475,0.196108,5.2,90441
,18.795726,-40.406167,5.2,92226
,18.950441,32.901273,5.2,93017
,19.123769,32.501738,5.2,93917
,21.106855,-32.341618,5.2,104174
,21.114794,38.749415,5.2,104214
,23.318518,-13.458552,5.2,115126
,1.129957,-41.486916,5.21,5300
,1.228857,7.575354,5.21,5737
,2.677666,-54.549911,5.21,12484
,4.116795,29.001299,5.21,19205
,5.980437,0.552979,5.21,28296
,6.402867,-11.530088,5.21,30457
,6.44691,58.417409,5.21,30679
,6.698996,-9.167537,5.21,32064
,11.424852,-36.063062,5.21,55756
,13.266322,-19.943103,5.21,64725
,13.549465,-10.165,5.21,66098
,15.838207,2.196509,5.21,77578
,17.387799,-47.468197,5.21,85079
,22.57823,-20.708216,5.21,111449
,0.745666,-22.006135,5.22,3505
,2.092103,76.11506,5.22,9763
,2.978355,-2.782877,5.22,13874
,4.243398,10.011406,5.22,19799
,4.626703,-2.473548,5.22,21547
,5.102349,58.972372,5.22,23734
,5.363448,41.804572,5.22,25048
,6.530083,11.544412,5.22,31119
,6.794327,48.789476,5.22,32562
,7.032329,-5.722065,5.22,33878
,7.467243,6.941968,5.22,36265
,7.792085,-46.60849,5.22,38020
,7.991217,-39.296944,5.22,39061
,8.954152,15.322762,5.22,43970
,11.212568,-64.16977,5.22,54767
,11.443174,-61.115167,5.22,55831
,12.035239,43.0456,5.22,58684
,12.760294,7.673326,5.22,62267
,14.331002,-61.272972,5.22,70035
,14.783694,-52.383518,5.22,72290
,16.796227,5.246746,5.22,82216
,18.827807,-20.324656,5.22,92390
,18.831366,32.551058,5.22,92405
,19.380801,26.262403,5.22,95260
,20.024594,64.820974,5.22,98583
,21.490816,46.540585,5.22,106093
,23.52149,39.236198,5.22,116076
,1.352047,28.738207,5.23,6315
,2.213355,21.210993,5.23,10306
,3.109303,-6.088555,5.23,14456
,6.741241,-31.070523,5.23,32292
,7.402352,40.672389,5.23,35907
,8.161988,-47.937193,5.23,39970
,8.927689,27.927481,5.23,43834
,8.992405,32.418559,5.23,44154
,9.029046,-52.188685,5.23,44337
,9.129115,10.668191,5.23,44798
,9.981191,-35.890973,5.23,48926
,10.774889,-64.263242,5.23,52701
,10.891536,-20.138731,5.23,53252
,12.924598,65.438474,5.23,63076
,14.795779,-26.0875,5.23,72357
,15.710645,-37.424935,5.23,76939
,16.24469,33.858613,5.23,79607
,16.859367,-41.230534,5.23,82493
,16.909915,-6.153982,5.23,82730
,17.58317,61.874554,5.23,86036
,19.149976,6.073207,5.23,94068
,20.03373,24.938043,5.23,98636
,0.195552,-35.133119,5.24,950
,0.844768,-50.986816,5.24,3949
,1.70827,20.268504,5.24,7981
,3.014501,52.351744,5.24,14043
,3.303309,-62.506363,5.24,15371
,3.604837,-17.467064,5.24,16803
,3.741808,-1.163091,5.24,17457
,3.794347,-23.874677,5.24,17717
,3.838593,25.579362,5.24,17954
,4.364796,-63.386391,5.24,20384
,4.569936,-8.970258,5.24,21297
,5.391065,57.544395,5.24,25197
,5.594301,-4.856067,5.24,26268
,6.778983,43.577427,5.24,32480
,7.309309,-39.210285,5.24,35393
,7.534986,1.914481,5.24,36641
,8.631154,-26.255,5.24,42334
,9.240136,-43.227493,5.24,45344
,9.27826,-6.353144,5.24,45527
,11.641002,8.134298,5.24,56779
,13.189789,-43.368553,5.24,64348
,15.104638,54.556318,5.24,73909
,16.230807,-11.837747,5.24,79540
,16.462071,-7.597929,5.24,80620
,16.50932,20.479188,5.24,80843
,18.405067,-44.110256,5.24,90200
,19.951749,-58.901351,5.24,98174
,20.654533,-14.95476,5.24,101923
,20.984753,4.29461,5.24,103571
,21.700192,-23.262858,5.24,107128
,22.196848,56.839357,5.24,109572
,22.792535,-19.613375,5.24,112529
,23.736688,-18.276938,5.24,117089
,18.051202,-8.181708,5.24,
,1.702389,-32.32697,5.25,7955
,2.265635,33.358895,5.25,10559
,2.817062,-62.806521,5.25,13141
,5.39171,-13.927352,5.25,25202
,6.539271,-37.696702,5.25,31165
,6.629891,-32.339735,5.25,31688
,7.771167,10.768252,5.25,37921
,8.071164,-32.674829,5.25,39487
,10.293834,-8.068914,5.25,50414
,10.518048,82.558587,5.25,51502
,15.630441,40.353433,5.25,76534
,17.634871,-54.500434,5.25,86305
,18.039736,20.833632,5.25,88331
,18.380288,17.826616,5.25,90067
,18.762989,74.085553,5.25,92056
,19.121703,36.100157,5.25,93903
,21.21751,-39.424922,5.25,104738
,22.691292,40.225449,5.25,112031
,23.059128,67.20921,5.25,113864
,2.821544,17.464309,5.26,13165
,3.071254,-7.600857,5.26,14293
,4.343419,15.095453,5.26,20261
,4.344541,65.140441,5.26,20266
,5.800065,6.454156,5.26,27386
,6.586684,28.022314,5.26,31434
,9.238335,-55.569629,5.26,45328
,9.301633,-51.050859,5.26,45631
,9.970382,12.4448,5.26,48883
,10.145223,-65.815438,5.26,49698
,10.875236,-57.240405,5.26,53154
,11.598771,-47.641643,5.26,56573
,11.679742,21.35273,5.26,56975
,11.911816,-25.713887,5.26,58082
,13.868021,-52.81153,5.26,67703
,14.138145,49.458167,5.26,69068
,15.490075,-46.732704,5.26,75828
,15.608216,10.010176,5.26,76425
,16.363536,69.109391,5.26,80161
,18.995966,26.230404,5.26,93256
,22.064709,63.11992,5.26,108924
,1.501695,47.007274,5.27,6999
,2.085315,77.281341,5.27,9727
,2.21513,-30.723825,5.27,10320
,2.525027,2.267182,5.27,11738
,2.527834,-79.109382,5.27,11757
,3.353784,21.147086,5.27,15627
,4.423614,22.199998,5.27,20641
,6.328555,-7.822908,5.27,30073
,6.789278,-37.929698,5.27,32537
,7.560134,15.826662,5.27,36760
,8.587658,-58.224735,5.27,42129
,9.928612,49.819843,5.27,48682
,10.223016,-51.232971,5.27,50070
,10.481274,-64.172278,5.27,51313
,11.782116,55.62819,5.27,57477
,12.713965,-63.058624,5.27,62027
,13.445325,-12.707664,5.27,65581
,14.905592,-24.642202,5.27,72929
,16.340795,-78.667496,5.27,80057
,17.026767,33.56827,5.27,83313
,17.052419,-53.237028,5.27,83431
,18.984928,13.622245,5.27,93203
,20.282024,40.365075,5.27,99968
,21.848413,-82.718904,5.27,107843
,22.083469,62.785671,5.27,109005
,22.219501,86.107955,5.27,109693
,23.707729,-15.448033,5.27,116957
,1.641926,73.04004,5.28,7650
,3.94347,50.695381,5.28,18453
,4.025569,-1.54966,5.28,18788
,4.739205,-59.732733,5.28,22040
,5.130111,20.418379,5.28,23871
,5.629061,-28.68969,5.28,26460
,5.795252,13.899599,5.28,27364
,6.128233,-19.165866,5.28,29048
,6.496969,-50.239085,5.28,30953
,6.780859,-14.425971,5.28,32492
,6.859179,21.761148,5.28,32921
,8.367918,-73.399985,5.28,41003
,8.787496,-1.897033,5.28,43142
,9.263832,56.741406,5.28,45455
,9.290334,-74.894313,5.28,45581
,9.639383,40.239793,5.28,47300
,11.762216,-45.690134,5.28,57371
,12.014211,-19.658982,5.28,58587
,12.330199,48.984148,5.28,60122
,15.241435,29.164295,5.28,74596
,16.465918,-64.057942,5.28,80645
,16.633462,56.01554,5.28,81437
,17.447772,-45.84303,5.28,85389
,18.566046,-33.01656,5.28,91014
,19.296944,11.595422,5.28,94834
,19.709447,11.826583,5.28,96957
,19.937292,11.423721,5.28,98103
,20.323223,-19.118533,5.28,100195
,22.409764,-72.255412,5.28,110618
,23.766922,-18.67834,5.28,117218
,0.167293,-82.224047,5.29,814
,0.202773,-17.938278,5.29,983
,1.760763,-25.05261,5.29,8209
,1.993892,64.621602,5.29,9312
,2.315831,28.642674,5.29,10793
,2.36573,0.395675,5.29,11021
,2.469439,29.66933,5.29,11486
,4.225862,7.716045,5.29,19719
,4.435084,31.438911,5.29,20704
,4.800069,56.757183,5.29,22287
,5.333062,-12.315585,5.29,24873
,5.704221,-34.667812,5.29,26868
,5.913916,-52.635481,5.29,27947
,6.929702,-22.941439,5.29,33316
,7.314243,-26.585854,5.29,35427
,9.864732,24.395369,5.29,48390
,12.481863,25.912852,5.29,60904
,14.247458,10.10061,5.29,69612
,18.253585,-20.72827,5.29,89439
,18.91323,-87.605843,5.29,92824
,21.447668,48.835168,5.29,105898
,21.534965,-41.17931,5.29,106327
,21.767879,22.94888,5.29,107472
,22.079839,-0.906343,5.29,108991
,0.68533,39.458664,5.3,3231
,2.623425,-52.543086,5.3,12225
,2.678075,27.060943,5.3,12489
,3.540631,46.056862,5.3,16499
,4.712899,-50.481334,5.3,21914
,4.715089,43.365138,5.3,21928
,5.045279,-71.3143,5.3,23467
,6.766499,-14.796127,5.3,32411
,7.204392,-40.498808,5.3,34802
,7.735254,25.784159,5.3,37704
,7.972404,2.224767,5.3,38962
,8.129404,21.581816,5.3,39780
,8.822702,-3.443023,5.3,43305
,9.230059,43.217825,5.3,45290
,9.678494,-57.983553,5.3,47479
,10.168302,-12.815923,5.3,49809
,11.484481,39.336974,5.3,56034
,17.389331,-28.142831,5.3,85084
,18.319633,24.446059,5.3,89773
,19.678717,-16.293268,5.3,96808
,19.997595,-34.697799,5.3,98421
,20.279746,24.671102,5.3,99951
,20.386304,5.342987,5.3,100541
,20.971209,22.325908,5.3,103511
,20.984577,4.293481,5.3,103569
,21.142673,-21.193669,5.3,104365
,21.455935,37.116798,5.3,105942
,21.704292,5.680137,5.3,107151
,23.127575,46.387231,5.3,114200
,23.677266,-32.073125,5.3,116820
,23.876974,10.94732,5.3,117730
,2.226728,51.065818,5.31,10366
,2.321337,47.379973,5.31,10819
,5.77427,-46.59718,5.31,27243
,7.734495,50.433794,5.31,37701
,8.897388,-47.520778,5.31,43671
,9.282523,-39.401539,5.31,45544
,11.264417,13.307578,5.31,55016
,11.684171,34.201635,5.31,56997
,11.798584,8.245895,5.31,57562
,12.234085,-45.723919,5.31,59654
,13.236361,-19.930947,5.31,64577
,16.528269,-41.817145,5.31,80945
,17.50661,-1.062922,5.31,85667
,19.164642,-68.424448,5.31,94150
,21.262456,-15.1715,5.31,104974
,22.415638,-57.797415,5.31,110649
,1.177579,68.778621,5.32,5518
,3.045076,-7.685472,5.32,14168
,3.386997,49.213269,5.32,15770
,4.06239,5.435624,5.32,18957
,4.620465,0.998314,5.32,21515
,5.571326,3.766895,5.32,26126
,7.817132,-24.912208,5.32,38146
,8.417706,-24.046212,5.32,41260
,10.820953,10.545202,5.32,52911
,11.707889,66.744906,5.32,57111
,12.393174,-35.412677,5.32,60449
,13.420568,-64.485144,5.32,65479
,14.821959,-14.149022,5.32,72489
,14.929085,-33.855785,5.32,73049
,15.253154,4.939362,5.32,74649
,16.374444,-49.572354,5.32,80208
,17.207725,10.585168,5.32,84177
,19.864056,-39.874367,5.32,97749
,20.03123,-66.943966,5.32,98624
,20.186632,-36.101212,5.32,99461
,21.049433,-38.631447,5.32,103882
,22.839655,-80.123845,5.32,112781
,1.094709,21.473181,5.33,5131
,4.321301,-44.267919,5.33,20161
,4.889659,2.508225,5.33,22730
,4.913273,7.779097,5.33,22834
,5.131359,8.498429,5.33,23879
,8.121678,-20.554342,5.33,39734
,8.330274,-71.514906,5.33,40817
,8.484654,-47.928923,5.33,41616
,8.526592,18.09442,5.33,41822
,8.545139,20.441162,5.33,41909
,10.771269,-64.514559,5.33,52678
,13.287674,13.675751,5.33,64823
,18.38141,-36.669556,5.33,90074
,18.970763,17.360912,5.33,93124
,19.800321,-56.362611,5.33,97421
,20.000919,17.516511,5.33,98438
,22.238342,-21.074566,5.33,109786
,23.557804,22.498775,5.33,116264
,2.020759,-30.00183,5.34,9440
,2.895168,38.337488,5.34,13490
,3.761234,6.049991,5.34,17563
,4.326862,21.773491,5.34,20186
,5.319783,2.595806,5.34,24817
,5.54482,-1.591831,5.34,25980
,5.549873,-64.227517,5.34,26001
,6.25698,16.143175,5.34,29704
,6.362811,53.452179,5.34,30247
,6.646995,39.902559,5.34,31789
,6.780417,57.169176,5.34,32489
,6.884738,59.448543,5.34,33048
,7.585778,30.960924,5.34,36896
,8.213552,68.474072,5.34,40215
,8.842982,-66.792981,5.34,43414
,9.40268,-80.786876,5.34,46107
,10.391478,-38.009839,5.34,50888
,12.077479,-68.328912,5.34,58884
,12.137422,-48.692487,5.34,59184
,12.932538,-56.835806,5.34,63117
,14.413508,-24.80631,5.34,70469
,15.696504,12.847528,5.34,76866
,16.882796,31.701674,5.34,82587
,19.578127,42.412509,5.34,96288
,20.894494,-39.809865,5.34,103127
,21.835749,17.285851,5.34,107788
,22.213284,34.604592,5.34,109654
,22.280012,-12.831436,5.34,110000
,22.95125,48.684068,5.34,113327
,0.845442,64.247549,5.35,3951
,0.933747,-11.266526,5.35,4371
,1.437573,19.172346,5.35,6706
,4.76715,11.705591,5.35,22157
,6.109749,38.482644,5.35,28946
,6.16639,58.935694,5.35,29246
,7.412182,-31.808905,5.35,35957
,7.498867,49.672463,5.35,36439
,8.683629,45.83401,5.35,42604
,9.538688,-40.649335,5.35,46811
,13.717698,3.537903,5.35,66936
,15.350554,0.715337,5.35,75119
,15.910516,43.138567,5.35,77907
,16.135439,-26.326679,5.35,79050
,16.495091,-46.243229,5.35,80782
,16.922825,18.433213,5.35,82802
,17.610457,48.585634,5.35,86182
,18.938044,-42.710676,5.35,92953
,19.211309,-7.939518,5.35,94385
,22.336643,-7.821102,5.35,110273
,23.365259,31.812465,5.35,115355
,23.652316,50.471733,5.35,116709
,0.665436,21.438495,5.36,3138
,0.775822,15.475504,5.36,3632
,1.121838,-61.775289,5.36,5268
,2.414987,-60.311947,5.36,11258
,2.53595,-1.034896,5.36,11791
,4.06941,2.826947,5.36,18993
,4.666126,53.473021,5.36,21730
,5.558735,-1.156073,5.36,26063
,5.856107,-7.518003,5.36,27658
,6.214182,65.718422,5.36,29490
,6.314051,-9.390018,5.36,29996
,7.238906,3.111414,5.36,34987
,7.255854,-30.686447,5.36,35083
,7.759736,-34.172363,5.36,37853
,7.94939,-43.500411,5.36,38846
,8.192501,-7.772539,5.36,40107
,9.253848,14.941507,5.36,45410
,9.728862,14.021692,5.36,47723
,10.711269,-59.215759,5.36,52405
,10.764416,30.682313,5.36,52638
,11.999142,3.655197,5.36,58510
,13.383643,-17.735274,5.36,65301
,14.754802,-62.875648,5.36,72131
,15.412504,-39.710268,5.36,75439
,15.648488,-19.301892,5.36,76628
,17.336065,25.537603,5.36,84821
,18.285426,-56.023351,5.36,89605
,18.944582,-37.343241,5.36,92989
,20.79265,80.552262,5.36,102599
,22.304289,-53.627073,5.36,110109
,23.692914,-18.027077,5.36,116889
,1.766461,-5.733299,5.37,8230
,5.046861,-49.151407,5.37,23482
,5.590869,24.039589,5.37,26248
,6.11076,-4.193836,5.37,28949
,6.261257,59.998975,5.37,29730
,6.424623,-69.690299,5.37,30565
,7.391386,-27.834294,5.37,35848
,7.416161,11.669524,5.37,35987
,8.003264,73.917919,5.37,39117
,10.016864,31.923672,5.37,49081
,11.209191,-49.100996,5.37,54746
,12.499267,58.405742,5.37,60978
,12.998665,66.597272,5.37,63432
,14.964755,-76.662655,5.37,73223
,16.287595,59.755023,5.37,79804
,16.400355,-39.19298,5.37,80337
,18.047527,-24.282468,5.37,88380
,18.518012,-32.989114,5.37,90763
,18.772391,-22.392176,5.37,92111
,18.772849,75.433964,5.37,92112
,22.165473,-34.014967,5.37,109404
,22.20056,60.759095,5.37,109592
,22.340994,5.789498,5.37,110298
,23.077668,-53.964905,5.37,113957
,0.343295,8.190271,5.38,1645
,0.413193,61.831057,5.38,1960
,0.543189,20.294316,5.38,2568
,0.707869,-65.46803,5.38,3330
,2.596336,34.687558,5.38,12086
,4.04354,-0.268923,5.38,18859
,4.34417,-20.639622,5.38,20264
,4.376373,25.629314,5.38,20430
,4.65171,7.870976,5.38,21670
,5.316674,33.748394,5.38,24799
,7.344114,-52.085924,5.38,35589
,7.927749,19.88397,5.38,38722
,9.288149,-68.689642,5.38,45571
,9.462995,-6.071187,5.38,46404
,12.380403,-57.676132,5.38,60379
,12.458019,-58.991756,5.38,60781
,12.820496,83.412901,5.38,62572
,13.700307,-58.787078,5.38,66849
,14.505823,-49.519018,5.38,70931
,14.938123,-52.809548,5.38,73095
,15.363495,32.933695,5.38,75178
,15.89831,-24.533157,5.38,77858
,17.34432,32.467743,5.38,84862
,18.494717,-1.985308,5.38,90642
,18.565749,52.353517,5.38,91013
,18.607731,9.122491,5.38,91217
,18.791375,-5.705147,5.38,92202
,19.272706,-45.466033,5.38,94712
,19.846329,-10.763512,5.38,97650
,20.106055,35.972468,5.38,99031
,20.470687,81.422708,5.38,100965
,21.019702,46.155773,5.38,103732
,21.402665,-20.851869,5.38,105665
,22.186069,50.823393,5.38,109521
,1.046997,-46.397311,5.39,4890
,2.831716,-27.941981,5.39,13202
,3.932824,47.87142,5.39,18396
,4.180517,26.480952,5.39,19513
,4.740508,11.146137,5.39,22044
,4.997348,-10.263325,5.39,23221
,6.285172,9.94239,5.39,29850
,6.7813,-51.265667,5.39,32494
,6.816038,-15.144726,5.39,32677
,8.079768,79.479612,5.39,39538
,9.525671,35.103273,5.39,46735
,11.400646,1.407765,5.39,55650
,11.560337,-40.586637,5.39,56391
,14.622266,-46.133439,5.39,71500
,14.647289,44.4045,5.39,71618
,15.768233,-1.804193,5.39,77227
,16.017412,33.303509,5.39,78459
,16.164033,-3.466729,5.39,79195
,16.915324,20.958488,5.39,82764
,17.368299,-70.123208,5.39,84979
,18.335775,-15.831697,5.39,89851
,19.003799,50.533466,5.39,93299
,19.580813,29.462954,5.39,96302
,19.823694,-72.503378,5.39,97534
,20.565845,13.027255,5.39,101483
,21.461126,27.608593,5.39,105966
,23.167072,9.822082,5.39,114389
,1.050705,-4.836601,5.4,4914
,2.709265,-50.800294,5.4,12653
,3.820476,70.87105,5.4,17854
,4.363227,60.735625,5.4,20376
,4.510378,13.724402,5.4,21036
,5.452804,17.962216,5.4,25499
,5.643913,30.492412,5.4,26536
,6.609121,38.4455,5.4,31579
,7.383527,-31.923781,5.4,35795
,8.904091,30.579115,5.4,43721
,9.474278,9.056778,5.4,46454
,9.477775,45.601483,5.4,46471
,9.594334,35.810133,5.4,47080
,11.22932,-0.069502,5.4,54849
,13.474203,59.945787,5.4,65728
,14.440935,19.2269,5.4,70602
,15.525228,-73.389591,5.4,76013
,16.374783,33.703478,5.4,80214
,16.411046,-29.704663,5.4,80399
,18.74921,-39.686188,5.4,91989
,19.048472,-3.698987,5.4,93526
,19.081991,53.396654,5.4,93713
,19.082687,-4.03142,5.4,93717
,20.092444,61.99542,5.4,98962
,21.299246,-17.985138,5.4,105143
,16.688157,31.601207,5.4,
,21.241391,10.006094,5.4,
,0.192894,-27.799737,5.41,930
,0.754774,55.221396,5.41,3544
,1.599713,-15.400183,5.41,7450
,6.857495,-70.963411,5.41,32912
,7.111324,-11.294014,5.41,34301
,7.392193,-32.202067,5.41,35855
,7.484916,-38.812065,5.41,36363
,7.687727,-38.533532,5.41,37450
,12.628409,-27.138888,5.41,61621
,13.790386,-17.859839,5.41,67288
,14.321188,13.004299,5.41,69989
,15.734556,-15.672834,5.41,77060
,15.898851,-23.978094,5.41,77859
,16.476106,0.665002,5.41,80693
,17.133907,35.935174,5.41,83838
,17.48046,0.330625,5.41,85537
,18.319316,7.259767,5.41,89772
,18.369083,23.285176,5.41,90023
,18.610373,33.469036,5.41,91235
,19.657356,42.818278,5.41,96693
,19.845775,-59.193667,5.41,97646
,20.703508,50.34003,5.41,102177
,20.821733,-68.776521,5.41,102773
,21.221479,-27.619333,5.41,104750
,0.155851,-27.987928,5.42,761
,0.474027,-39.915002,5.42,2240
,0.796119,74.847573,5.42,3721
,1.276747,-2.500368,5.42,5951
,1.411329,-41.492549,5.42,6592
,1.888152,40.72979,5.42,8814
